Animal Name,Class,Order,Family,Is_Endangered,Length(cm),Lifespan(years),Weight(kg),Diet,Asia,Europe,Africa,South-America,North-America,Central-America,Antarctica,Oceania,Ocean,Eurasia
Lone Star Tick,Arachnida,Ixodida,Ixodidae,,400.0,1.0,,Omnivore,0,0,0,1,1,1,0,0,0,0
Long-Eared Owl,Aves,Casuariiformes,Casuariidae,0.0,,50.0,7.054673721340388,Carnivore,1,1,0,0,1,0,0,0,0,1
Long-Haired Rottweiler,Mammalia,Carnivora,Canidae,,,9.5,,Omnivore,0,1,0,0,0,0,0,0,0,0
Long-Tailed Tit,Aves,Passeriformes,Aegithalidae,0.0,13.97,2.5,9500.0,Omnivore,1,1,0,0,0,0,0,0,0,0
Longfin Mako Shark,Chondrichthyes,Lamniformes,Lamnidae,1.0,,31.5,,Carnivore,0,0,0,0,0,0,0,0,1,0
Longnose Gar,Actinopterygii,Lepisosteiformes,Lepisosteidae,0.0,198.12,20.0,12.727272727272727,Carnivore,0,0,0,0,1,0,0,0,0,0
Lorikeet,Aves,Psittaciformes,Psittaculidae,0.0,22.86,,150.0,Omnivore,1,0,0,0,0,0,0,1,1,0
Loris,Mammalia,Primate,Lorisidae,1.0,29.21,17.5,1.1704545454545452,Omnivore,1,0,0,0,0,0,0,0,0,0
Lowchen,Mammalia,Carnivora,Canidae,,,13.0,18.0,Omnivore,0,1,0,0,0,0,0,0,0,0
Lumpfish,Actinopterygii,Scorpaeniformes,Cyclopteridae,0.0,3150.0,9.5,15.25,Carnivore,0,0,0,0,0,0,0,0,1,0
Lungfish,Sarcopterygii,Dipnoi,,,213.36,20.0,16.818181818181817,Omnivore,0,0,1,1,0,0,0,1,1,0
Lurcher,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Lykoi Cat,Mammalia,Carnivora,Felidae,,,13.5,,Carnivore,0,1,0,0,0,0,0,0,0,0
Lynx,Mammalia,Carnivora,Felidae,0.0,,16.0,17.5,Carnivore,0,1,0,0,1,0,0,0,0,1
Lyrebird,Aves,Passeriformes,Menuridae,0.0,218.44,30.0,0.9525451098148435,Carnivore,0,0,0,0,0,0,0,1,1,0
Lystrosaurus,,,Lystrosauridae,1.0,195.072,,68.03893641534596,Herbivore,1,0,1,0,0,0,0,0,0,1
Macaque,Mammalia,Primates,Cercopithecidae,0.0,71.12,40.0,18.18181818181818,Carnivore,1,0,1,0,0,0,0,0,0,0
Macaroni Penguin,Aves,Sphenisciformes,Spheniscidae,0.0,,17.5,4.800000000000001,Carnivore,0,0,0,0,0,0,1,0,1,0
Macaw,Aves,Psittaciformes,Psittacidae,1.0,,55.0,1.45,Omnivore,0,0,0,1,1,1,0,0,0,0
Machaeroides,Mammalia,Oxyaenodonta,Oxyaenidae,1.0,121.92,,11.339822735890994,Carnivore,0,0,0,0,1,0,0,0,0,0
Mackenzie Wolf,Mammalia,Carnivora,Canidae,1.0,,7.0,54.090909090909086,Carnivore,0,0,0,0,1,0,0,0,0,0
Macrauchenia,Mammalia,Litopterna,Macraucheniidae,1.0,298.704,,21.9,Omnivore,0,0,0,1,0,0,0,0,0,0
Madagascar Hissing Cockroach,Insecta,Blattodea,Blaberidae,0.0,7.62,3.5,17.5,Omnivore,0,0,1,0,0,0,0,0,0,0
Madagascar Jacana,Aves,Charadriiformes,Jacanidae,1.0,26.67,10.0,0.19844644780858423,Omnivore,0,0,1,0,0,0,0,0,0,0
Madagascar Tree Boa,Reptilia,Squamata,Boidae,0.0,182.88,20.0,,,0,0,1,0,0,0,0,0,0,0
Madora Moth,Insecta,Lepidoptera,Saturniidae,,695.0,,0.014109347442680775,Herbivore,0,0,1,0,0,0,0,0,0,0
Magellanic Penguin,Aves,Sphenisciformes,Spheniscidae,0.0,6850.0,17.5,4.6,Carnivore,0,0,0,1,0,0,0,0,1,0
Maggot,Insecta,Diptera,Anthomyiidae,0.0,1300.0,0.0821917808219178,2450.0,Omnivore,0,0,1,1,1,1,0,0,0,0
Magnolia Warbler,Aves,Passeriformes,Parulidae,0.0,11.937999999999999,4.0,0.010772807166751715,Insectivore,0,0,0,0,1,1,0,0,0,0
Magpie,Aves,Passeriformes,Corvidae,0.0,4300.0,27.5,7.936507936507936,Omnivore,1,1,1,0,0,0,0,1,1,1
Magyarosaurus,Reptilia,Dinosauria,Sauropoda,1.0,609.6,,147.64449202130075,Herbivore,0,1,0,0,0,0,0,0,0,0
Mahi Mahi (Dolphin Fish),Actinopterygii,Carangiformes,Coyphaenidae,0.0,99.82199999999999,4.5,9.979044007584074,Omnivore,0,0,0,0,1,1,0,0,1,0
Maiasaura,,†Ornithischia,†Hadrosauridae,1.0,944.88,,0.0028,Herbivore,0,0,0,0,1,0,0,0,0,0
Maine Coon,Mammalia,Carnivora,Felidae,,,11.0,4.545454545454545,Omnivore,0,0,0,0,1,0,0,0,0,0
Mal Shi,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,1,0,0,0,0,1
Malayan Civet,Mammalia,Carnivora,Viverridae,1.0,,17.5,2.95,Carnivore,1,0,0,0,0,0,0,0,0,0
Malayan Krait,Reptilia,squamata,elapidae,0.0,109.72800000000001,,,Omnivore,1,0,0,0,0,0,0,0,0,0
Malayan Tiger,Mammalia,Carnivora,Felidae,1.0,,21.5,115.0,Carnivore,1,0,0,0,0,0,0,0,0,0
Malchi,Mammalia,Carnivora,Canidae,,,18.0,4.309132639638578,Omnivore,0,0,0,0,1,0,0,0,0,0
Mallard,Aves,Anseriformes,Anatidae,0.0,58.42,7.5,27.669167475574024,Omnivore,1,1,1,1,1,1,0,1,1,0
Malteagle,Mammalia,Carnivora,Canidae,,,13.5,11.363636363636363,Omnivore,0,0,0,0,1,0,0,0,0,0
Maltese,Mammalia,Carnivora,Canidae,,,17.0,5.0,Omnivore,0,1,0,0,0,0,0,0,0,0
Maltese Shih Tzu,Mammalia,Carnivora,Canidae,,,13.0,4.762725549074217,Omnivore,0,0,0,0,0,0,0,1,1,0
Maltipom,Mammalia,Carnivora,Canidae,,,14.0,2.4947610018960185,Omnivore,0,0,0,0,1,0,0,0,0,0
Maltipoo,,,,,,,,Omnivore,1,1,1,1,1,1,1,1,1,1
Mamba,Reptilia,Squamata,Elapidae,,283.464,14.5,,Omnivore,0,0,1,0,0,0,0,0,0,0
Mamushi Snake,Reptilia,Squamata,Viperidae,0.0,46.99,14.0,,Omnivore,1,0,0,0,0,0,0,0,0,0
Man of War Jellyfish,Hydrozoa,Siphonophorae,Physaliidae,,2971.8,,,Carnivore,0,0,0,0,0,0,0,0,1,0
Manatee,Mammalia,Sirenia,Trichechidae,1.0,,60.0,475.0,Herbivore,0,0,0,0,0,0,0,0,1,0
Manchester Terrier,Mammalia,Carnivora,Canidae,,,16.0,5.454545454545454,Omnivore,0,1,0,0,0,0,0,0,0,0
Mandarin Rat Snake,Reptilia,Squamata,Colubridae,0.0,114.3,18.0,,Carnivore,1,0,0,0,0,0,0,0,0,0
Mandrill,Mammalia,Primates,Cercopithecidae,0.0,,24.0,20.75,Omnivore,0,0,1,0,0,0,0,0,0,0
Maned Wolf,Mammalia,Carnivora,Canidae,0.0,72.39,13.5,23.133238381217627,Omnivore,0,0,0,1,0,0,0,0,0,0
Mangrove Snake,Reptilia,Squamata,Colubridae,,198.12,14.5,,Omnivore,1,0,0,0,0,0,0,0,0,0
Manta Ray,Chondrichthyes,Myliobatiformes,Mobulidae,1.0,701.04,50.0,69.17291868893506,Carnivore,0,0,0,0,0,0,0,0,1,0
Mantella Frog,Amphibia,Anura,Mantellidae,1.0,96.5,7.5,0.07054673721340388,Carnivore,0,0,1,0,0,0,0,0,0,0
Marabou Stork,Aves,Ciconiiformes,Ciconiidae,,,33.0,9.071858188712795,Omnivore,0,0,1,0,0,0,0,0,0,0
Marble Fox,Mammalia,Carnivora,Canidae,0.0,4400.0,15.0,5.5,Omnivore,0,0,0,0,1,0,0,0,0,0
Maremma Sheepdog,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Marine Iguana,Reptilia,Squamata,Iguanidae,1.0,2900.0,60.0,38.0,Herbivore,0,0,0,1,0,0,0,0,0,0
Marine Toad,Amphibia,Anura,Bufonidae,0.0,1250.0,12.5,17.636684303350968,Carnivore,0,0,0,1,0,1,0,1,1,0
Markhor,Mammalia,Artiodactyla,Bovidae,1.0,15900.0,11.5,71.0,Herbivore,1,0,0,0,0,0,0,0,0,0
Marmoset,Mammalia,Primates,Callitrichidae,1.0,53.34,14.0,0.23388331348868854,Omnivore,0,0,0,1,0,1,0,0,0,0
Marmot,Mammalia,Rodentia,Sciuridae,0.0,58.42,14.0,6.249999999999999,Herbivore,1,1,0,0,1,0,0,0,0,1
Marsh Frog,Amphibia,Anura,Ranidae,0.0,1450.0,7.5,0.47619047619047616,Carnivore,1,1,0,0,0,0,0,0,0,1
Marsican Brown Bear,Mammalia,Carnivora,Ursidae,1.0,,22.5,216.8174107102358,Omnivore,0,1,0,0,0,0,0,0,0,0
Masiakasaurus,Reptilia,Dinosauria,Noasauridae,1.0,201.16799999999998,,19.958088015168148,Carnivore,0,0,1,0,0,0,0,0,0,0
Masked Angelfish,Actinopterygii,Perciformes,Pomacanthidae,0.0,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Masked Palm Civet,Mammalia,Carnivora,Viverridae,0.0,,17.5,2.95,Carnivore,1,0,0,0,0,0,0,0,0,0
Massasauga,Reptilia,Squamata,Viperidae,0.0,68.58,11.0,,Carnivore,0,0,0,0,1,1,0,0,0,0
Mastador,Mammalia,Carnivora,Canidae,,,13.5,72.72727272727272,Omnivore,0,0,0,0,1,0,0,0,0,0
Mastiff,Mammalia,Carnivora,Canidae,,,12.0,138.0,Omnivore,0,1,0,0,0,0,0,0,0,0
Mauzer,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
May Beetle,Insecta,Coleoptera,Scar,,275.0,0.09615384615384616,,Herbivore,0,0,0,0,1,0,0,0,0,0
Mayfly,Insecta,Ephemeroptera,,0.0,,,,Omnivore,1,1,1,1,1,1,0,1,1,1
Meagle,Mammalia,Carnivora,Canidae,,,12.5,9.09090909090909,Omnivore,0,0,0,0,1,0,0,0,0,0
Mealworm Beetle,Insecta,Coleoptera,Tenebrionidae,,3.81,0.625,,Omnivore,0,1,1,1,1,0,0,1,1,1
Mealybug,Insecta,Hemiptera,Pseudococcidae,0.0,300.0,0.10273972602739725,,Herbivore,1,1,1,1,1,1,0,1,1,1
Meerkat,Mammalia,Carnivora,Herpestidae,0.0,,12.0,357.95454545454544,Carnivore,0,0,1,0,0,0,0,0,0,0
Megalania,Reptilia,Squamata,Varanidae,1.0,579.12,,159.66470412134518,Carnivore,0,0,0,0,0,0,0,1,1,0
Megalochelys,Reptilia,Testudines,Testudinidae,1.0,580.0000000000001,,3300.0,Omnivore,1,0,0,0,0,0,0,0,0,0
Megalodon,Chondrichthyes,Lamnifores,Otodontidae,,5000.0,,22.67964547178199,Carnivore,0,0,1,0,0,0,0,0,0,0
Megamouth Shark,Chondrichthyes,Lamniformes,Megachasmidae,0.0,472.44,,172.95454545454544,Carnivore,0,0,0,0,0,0,0,0,1,0
Meganeura,Insecta,Meganisoptera,Meganeuridae,1.0,5.08,,102.49999999999999,Carnivore,1,1,1,1,1,1,1,1,1,1
Megatherium,,,Megatheriidae,1.0,,,,Omnivore,0,0,0,1,0,0,0,0,0,0
Meiolania,Reptilia,Testudines,Meiolaniidae,1.0,,,,Herbivore,0,0,0,0,0,0,0,1,1,0
Mekong Giant Catfish,Actinopterygii,Siluriformes,Pangasiidae,1.0,304.8,60.0,293.6363636363636,Herbivore,1,0,0,0,0,0,0,0,0,0
Merganser,Aves,Anseriformes,Anatidae,0.0,62.230000000000004,13.0,1.5166978511084652,Carnivore,1,1,0,0,1,0,0,0,0,0
Mexican Alligator Lizard,Reptilia,Squamata,Anguidae,1.0,24000.0,10.0,0.3835978835978836,Carnivore,0,0,0,0,0,1,0,0,0,0
Mexican Black Kingsnake,Reptilia,Squamata,Colubridae,,106.68,25.0,,Carnivore,1,1,1,1,1,1,1,1,1,1
Mexican Eagle (Northern crested caracara),Aves,Falconiformes,Falconidae,0.0,,26.0,2.15,Carnivore,0,0,0,1,1,1,0,0,0,0
Mexican Fireleg Tarantula,Arachnida,Araneae,Theraphosidae,1.0,6.35,7.5,0.05669898508816692,Carnivore,0,0,0,0,1,0,0,0,0,0
Mexican Free-Tailed Bat,Mammalia,Chiroptera,Molossidae,0.0,,18.0,,Carnivore,0,0,0,1,1,1,0,0,0,0
Mexican Mole Lizard,Reptilia,Squamata,Bipedidae,0.0,2100.0,1.5,0.10582010582010581,Carnivore,0,0,0,0,1,1,0,0,0,0
Microraptor,,,Dromaeosauridae,1.0,76.2,,1.3636363636363635,Carnivore,1,0,0,0,0,0,0,0,0,0
Midget Faded Rattlesnake,Reptilia,Squamata,Viperidae,,,,,Carnivore,0,0,0,0,1,0,0,0,0,0
Miki,Mammalia,Carnivora,Canidae,,,14.0,4.545454545454545,Omnivore,0,0,0,0,1,0,0,0,0,0
Milk Snake,Reptilia,Squamata,Colubridae,0.0,96.52,22.0,,Carnivore,0,0,0,0,1,1,0,0,0,0
Milkfish,Actinopterygii,Gonorhynchiformes,Chanidae,0.0,600.0,15.0,15.87575183024739,Omnivore,1,0,0,0,0,0,0,0,1,0
Millipede,Diplopoda,,,0.0,,,,Omnivore,1,1,1,1,1,1,0,1,1,1
Mini Labradoodle,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Mini Lop,Mammalia,Lagomorpha,Leporidae,,,7.0,2.154566319819289,Omnivore,0,0,0,0,1,0,0,0,0,0
Miniature Bull Terrier,Mammalia,Carnivora,Canidae,,,12.5,15.909090909090908,Omnivore,0,1,0,0,0,0,0,0,0,0
Miniature Husky,Mammalia,Carnivora,Canidae,,,13.5,15.87575183024739,Omnivore,0,0,0,0,1,0,0,0,0,0
Miniature Pinscher,Mammalia,Carnivora,Canidae,,,15.0,,Omnivore,0,1,0,0,0,0,0,0,0,0
Mink,Mammalia,Carnivora,Mustelidae,,50.8,10.0,0.6818181818181818,Carnivore,0,1,0,0,1,0,0,0,0,0
Minke Whale,Mammalia,Cetacea,Balaenopteridae,0.0,,40.0,270.0,Carnivore,0,0,0,0,0,0,0,0,1,0
Mississippi Kite,Aves,Accipitriformes,Accipitridae,,,8.0,10.493827160493826,Carnivore,0,0,0,0,1,0,0,0,0,0
Cottonmouth,Reptilia,Squamata,Viperidae,0.0,91.44,10.0,,Carnivore,0,0,0,0,1,0,0,0,0,0
Modern Game Chicken,Aves,Galliformes,Phasianidae,,,5.0,2.3813627745371084,Omnivore,0,1,0,0,1,0,0,1,1,0
Mojarra,Actinopterygii,Perciformes,Gerreidae,0.0,35.56,,0.9071858188712795,Omnivore,0,0,0,1,0,1,0,0,1,0
Mojave Ball Python,Reptilia,Squamata,Pythonidae,0.0,167.64000000000001,25.0,,Carnivore,0,0,1,0,0,0,0,0,0,0
Mojave Rattlesnake,Reptilia,Squamata,Viperidae,0.0,137.16,16.0,,Carnivore,0,0,0,0,1,1,0,0,0,0
Mola mola (Ocean Sunfish),Actinopterygii,Tetraodontiformes,Molidae,1.0,655.0,,101.0,Carnivore,0,0,0,0,0,0,0,0,1,0
Mole,Mammalia,Soricomorpha,Talpidae,0.0,,4.5,14.109347442680775,Omnivore,1,1,1,1,1,1,0,1,1,1
Mole Crab (Sand Flea),Malacostraca,Decapoda,Hippidae,,2.921,2.5,,Herbivore,1,0,1,1,1,0,0,1,1,0
Mole Cricket,Insecta,Orthoptera,Gryllotalpidae,0.0,2.54,1.0,500.0,Omnivore,1,1,1,1,1,1,0,1,1,0
Mole Snake,Reptilia,Squamata,Pseudaspididae,0.0,207.264,9.0,,Carnivore,0,0,1,0,0,0,0,0,0,0
Molly,Actinopterygii,Cyprinodontiformes,Poeciliidae,0.0,750.0,4.0,,Omnivore,0,0,0,1,0,1,0,0,0,0
Monarch Butterfly,Insecta,Lepidoptera,Nymphalidae,1.0,,4.0,500.0,Herbivore,1,1,1,1,1,1,0,1,1,0
Mongoose,Mammalia,Carnivora,Herpestidae,1.0,,12.5,2.65,Omnivore,1,0,1,0,0,0,0,0,0,0
Mongrel,Mammalia,Carnivora,Canidae,,,,,Omnivore,1,1,1,1,1,1,0,1,1,1
Monitor Lizard,Reptilia,Squamata,Varanidae,0.0,,19.0,83.5,Carnivore,1,0,1,0,0,0,0,1,1,0
Monkey,Mammalia,Primates,Cebidae,0.0,,20.0,15.05,Omnivore,1,0,1,1,1,1,0,1,1,0
Monkfish,Actinopterygii,Lophiiformes,Lophiidae,,198.12,20.0,57.606299498326244,Carnivore,1,1,1,1,1,1,1,1,1,1
Monocled Cobra,Reptilia,Squamata,Elapidae,0.0,,,,Omnivore,1,0,0,0,0,0,0,0,0,0
Monte Iberia Eleuth,Amphibia,Anura,Leptodactylidae,1.0,969.9999999999999,2.0,0.06172839506172839,Carnivore,0,0,0,0,0,1,0,0,0,0
Moon Jellyfish,Scyphozoa,Semaeostomeae,Ulmaridae,,35.56,14.0,0.017009734103836494,Carnivore,0,0,0,0,0,0,0,0,1,0
Moonglow Boa,Reptilia,Squamata,Boidae,0.0,396.24,20.0,,Omnivore,0,0,0,1,1,1,0,0,0,0
Moorhen,Aves,Gruiformes,Rallidae,0.0,3150.0,2.0,8.289241622574956,Omnivore,1,1,1,1,1,1,0,1,1,1
Moose,Mammalia,Artiodactyla,Cervidae,0.0,,13.0,495.0,Herbivore,0,1,0,0,1,0,0,0,0,1
Moray Eel,Actinopterygii,Anguilliformes,Muraenidae,0.0,22.225,20.0,,Carnivore,0,0,0,0,0,0,0,0,1,0
Morkie,Mammalia,Carnivora,Canidae,,,13.0,5.909090909090908,Omnivore,0,0,0,0,1,0,0,0,0,0
Mosasaurus,Reptilia,Squamata,Mosasauridae,1.0,1234.44,42.0,0.078,Carnivore,1,1,1,0,0,0,1,0,1,0
Moscow Watchdog,Mammalia,Carnivora,Canidae,,,10.0,68.18181818181817,Omnivore,0,0,0,0,0,0,0,0,0,1
Mosquito,Insecta,Diptera,Culicidae,,2000.0,,5e-06,Omnivore,1,1,1,1,1,1,0,1,1,1
Moth,Insecta,Lepidoptera,,0.0,,,,Herbivore,1,1,1,1,1,1,0,1,1,1
Mountain Bluebird,Aves,Passeriformes,Turdidae,0.0,,8.0,0.02693201791687929,Omnivore,0,0,0,0,1,1,0,0,0,0
Mountain Cur,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Mountain Feist,Mammalia,Carnivora,Canidae,,,12.5,13.636363636363635,Omnivore,0,0,0,0,1,0,0,0,0,0
Mountain Gorilla,Mammalia,Primates,Hominidae,1.0,,42.5,215.5,Omnivore,0,0,1,0,0,0,0,0,0,0
Mountain Lion,Mammalia,Carnivora,Felidae,0.0,,15.0,59.5,Carnivore,0,0,0,1,1,1,0,0,0,0
Mourning Dove,Aves,Columbiformes,Columbidae,0.0,2925.0,3.25,4.6913580246913575,Herbivore,0,0,0,0,1,1,0,0,0,0
Mouse,Mammalia,Rodentia,Muridae,0.0,,3.5,68.18181818181817,Herbivore,1,1,1,1,1,1,1,1,1,1
Mozambique Spitting Cobra,Reptilia,Squamata,Elapidae,0.0,97.536,20.0,,Carnivore,0,0,1,0,0,0,0,0,0,0
Mud Snake,Reptilia,Squamata,Colubridae,0.0,78.94319999999999,19.0,,Carnivore,0,0,0,0,1,0,0,0,0,0
Mudi,Mammalia,Carnivora,Canidae,,,13.0,13.18181818181818,Omnivore,0,1,0,0,0,0,0,0,0,0
Mudpuppy,Amphibia,Urodela,Proteidae,0.0,26.67,15.5,0.15918240063502864,Omnivore,0,0,0,0,1,0,0,0,0,0
Mule,Mammalia,Perissodactyla,Equidae,0.0,,17.5,400.0,Herbivore,1,1,1,1,1,1,0,0,0,1
Mule Deer,Mammalia,Artiodactyla,Cervidae,0.0,164.592,10.0,136.07787283069192,Herbivore,0,0,0,0,1,0,0,0,0,0
Mulga Snake,Reptilia,Squamata,Elapidae,0.0,228.6,25.0,,Carnivore,0,0,0,0,0,0,0,1,1,0
Mullet Fish,Actinopterygii,Perciformes,Mugilidae,0.0,60.96,,1.1339822735890994,Herbivore,0,0,0,0,1,1,0,0,1,0
Muntjac,Mammalia,Artiodactyla,Cervidae,0.0,9250.0,15.0,25.0,Omnivore,1,1,0,0,0,0,0,0,0,0
Muscovy Duck,Aves,Anseriformes,Anatidae,0.0,76.2,10.0,4.762725549074217,Omnivore,0,0,0,1,1,1,0,1,1,0
Musk Deer,Mammalia,Artiodactyla,Moschidae,,88.9,12.0,11.818181818181817,Herbivore,1,0,0,0,0,0,0,0,0,1
Muskox,Mammalia,Artiodactyla,Artiodactyla,0.0,182.88,20.0,295.45454545454544,Herbivore,0,1,0,0,1,0,0,0,0,1
Muskrat,Mammalia,Rodentia,Cricetidae,0.0,5200.0,5.5,1.25,Omnivore,1,1,0,0,1,1,0,0,0,1
Mussurana Snake,Reptilia,Squamata,Colubridae,0.0,199.644,11.75,,Carnivore,0,0,0,1,0,1,0,0,0,0
Muttaburrasaurus,,,,,792.48,,2.0638477379321607,Omnivore,0,0,0,0,0,0,0,1,1,0
Muttaburrasaurus,Reptilia,Ornithischia,Ornithopoda,1.0,746.76,,0.0028,Omnivore,0,0,0,0,0,0,0,1,1,0
Myna Bird,Aves,Passeriformes,Sturnidae,0.0,36.195,,0.2409706866247094,Carnivore,1,0,1,0,1,0,0,1,1,0
Nabarlek,Mammalia,Diprotodontia,Macropodidae,1.0,33.782000000000004,17.0,1.4016020901561268,Herbivore,0,0,0,0,0,0,0,1,1,0
Naegleria,,Schizopyrenida,Vahlkampfiidae,,1350.0,,,Carnivore,1,1,1,1,1,1,0,1,1,0
Naked Mole Rat,Mammalia,Rodentia,Heterocephalidae,0.0,8.89,32.0,0.03260191642569598,Omnivore,0,0,1,0,0,0,0,0,0,0
Narwhal,Mammalia,Cetacea,Monodontidae,0.0,500.0,50.0,400.5,Carnivore,1,1,1,1,1,1,1,1,1,1
Natterjack,Amphibia,Anura,Bufonidae,,6.35,12.5,0.011481544480353802,Carnivore,0,1,0,0,0,0,0,0,0,1
Nautilus,Cephalopoda,Nautilida,Nautilidae,0.0,17.78,17.5,,Carnivore,0,0,0,0,0,0,0,0,1,0
Neanderthal,Mammalia,Primates,Hominidae,1.0,,32.5,177.5,Omnivore,1,1,0,0,0,0,0,0,0,1
Neapolitan Mastiff,Mammalia,Carnivora,Canidae,,,10.0,90.9090909090909,Omnivore,0,1,0,0,0,0,0,0,0,0
Nebelung,Mammalia,Carnivora,Felidae,,,14.5,6.8181818181818175,Omnivore,0,0,0,0,1,0,0,0,0,0
Needlefish,Actinopterygii,Beloniformes,Belonidae,0.0,7.62,,2.2727272727272725,Carnivore,1,0,1,1,1,1,0,1,1,0
Nelore Cattle,,,,,,17.5,474.0045903602435,Herbivore,1,1,1,1,1,1,1,1,1,1
Neon Tetra,Actinopterygii,Characiformes,Characidae,0.0,,7.5,,Omnivore,0,0,0,1,0,0,0,0,0,0
Neptune Grouper,Actinopterygii,Perciformes,Serranidae,0.0,35.56,,,Carnivore,1,0,0,0,0,0,0,1,1,0
Newfoundland,Mammalia,Carnivora,Canidae,,,9.0,95.0,Omnivore,0,0,0,0,1,0,0,0,0,0
Newfypoo,Mammalia,Carnivora,Canidae,,,11.0,68.18181818181817,Omnivore,0,0,0,0,1,0,0,0,0,0
Newt,Amphibia,Caudata,Salamandridae,0.0,,8.5,1.0582010582010581,Omnivore,1,1,0,0,1,0,0,0,0,1
Nguni Cattle,Mammalia,Artiodactyla,Bovidae,,,10.0,510.2920231150947,Herbivore,0,0,1,0,0,0,0,0,0,0
Nicobar pigeon,Aves,Columbiformes,Columbidae,0.0,1570.0,10.0,0.5298520156489198,Omnivore,1,0,0,0,0,0,0,1,1,0
Nigerian Goat,Mammalia,Artiodactyla,Calvo,,,15.0,24.999999999999996,Herbivore,0,0,1,0,1,0,0,0,0,0
Night Adder,Reptilia,Squamata,Viperidae,0.0,100.58399999999999,10.0,,Omnivore,0,0,1,0,0,0,0,0,0,0
Night Heron,Aves,Pelecaniformes,Ardeidae,0.0,62.230000000000004,12.5,0.8788342688665872,Omnivore,1,1,1,1,1,0,0,0,0,0
Night Snake,Reptilia,Squamata,Colubridae,0.0,40.64,12.0,,Omnivore,0,0,0,0,1,0,0,0,0,0
Nightingale,Aves,Passeriformes,Muscicapidae,0.0,1525.0,2.0,0.6525573192239859,Omnivore,1,1,1,0,0,0,0,0,0,1
Nightjar,Aves,Caprimulgiformes,Caprimulgidae,,30.48,12.0,0.10347564778590462,Insectivore,1,0,1,1,1,1,0,0,0,0
Nile Crocodile,Reptilia,Crocodilia,Crocodylidae,0.0,548.64,45.0,113.86363636363636,Carnivore,0,0,1,0,0,0,0,0,0,0
Nilgai,Mammalia,Artiodactyla,Bovidae,0.0,190.5,21.0,203.66321633660223,Herbivore,1,0,0,0,1,0,0,0,0,0
No See Ums,Insecta,Diptera,Ceratopogonidae,0.0,200.0,0.07692307692307693,,Omnivore,1,1,1,1,1,1,0,1,1,1
Norfolk Terrier,Mammalia,Carnivora,Canidae,,,15.0,8.5,Omnivore,0,1,0,0,0,0,0,0,0,0
Norrbottenspets,Mammalia,Carnivora,Canidae,,44.45,,,Omnivore,0,1,0,0,0,0,0,0,0,0
North American Black Bear,Mammalia,Carnivora,Ursidae,0.0,,22.5,185.0,Omnivore,0,0,0,0,1,0,0,0,0,0
Northern Alligator Lizard,Reptilia,Squamata,Anguidae,0.0,8.89,10.0,0.02834949254408346,Omnivore,0,0,0,0,1,0,0,0,0,0
Northern Cardinal,Aves,Passeriformes,Cardinalidae,0.0,22.352000000000004,3.0,0.05573192239858907,Omnivore,0,0,0,0,1,1,0,0,0,0
Northern Flicker,Aves,Piciformes,Picidae,0.0,31.75,7.5,0.1261552418211714,Omnivore,0,0,0,0,1,1,0,0,0,0
Northern Fur Seal,Mammalia,Carnivora,Pinnipedia,1.0,228.6,22.5,179.1691992270777,Carnivore,0,0,0,0,0,0,0,0,1,0
Northern Harrier,Aves,Accipitriformes,Accipitridae,0.0,45.72,16.0,0.5102908657935022,Carnivore,0,0,0,1,1,1,0,0,0,0
Northern Inuit Dog,Mammalia,Carnivora,Canidae,,,13.5,,Carnivore,0,1,0,0,0,0,0,0,0,0
Northern Jacana,Aves,Charadriiformes,Jacanidae,0.0,20.32,6.5,0.11339797017633384,Carnivore,0,0,0,0,1,1,0,0,0,0
Northern Parula,Aves,Passeriformes,Parulidae,0.0,11.43,4.5,0.00850484776322504,Insectivore,0,0,0,0,1,1,0,0,0,0
Northern Potoo,Aves,Nyctibiiformes,Nyctibiidae,0.0,43.18,13.0,0.49611611952146056,Insectivore,0,0,0,0,0,1,0,0,0,0
Northern Screamer,Aves,Anseriformes,Anhimidae,0.0,83.82000000000001,25.0,,Herbivore,0,0,0,1,0,0,0,0,0,0
Northern Water Snake,Reptilia,Squamata,Serpentes,0.0,6.985,9.0,,Carnivore,0,0,0,0,1,0,0,0,0,0
Norway Rat,Mammalia,Rodentia,Muridae,0.0,,,,Omnivore,1,1,1,1,1,1,0,1,1,1
Norwegian Buhund,Mammalia,Carnivora,Canidae,,,14.0,18.18181818181818,Omnivore,0,1,0,0,0,0,0,0,0,0
Norwegian Elkhound,Mammalia,Carnivora,Canidae,,,13.5,50.0,Omnivore,0,1,0,0,0,0,0,0,0,0
Norwegian Forest,Mammalia,Carnivora,Felidae,,,15.0,7.257486550970236,Omnivore,0,1,0,0,0,0,0,0,0,0
